pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_eqt,sy_dist,st_teff,st_mass,st_rad,DBSCAN_Cluster,Cluster_Name,LOF_Score,LOF_Label,Potential_Outlier,Outlier_Status
TOI-836.01,TOI-836,Transit,2021,8.59545,2.587,0.23079708,9.6,0.03020498,665.0,27.5024,4552.0,0.678,0.665,1,Cluster 1,1.0395053766431288,1,False,Normal
TOI-836 b,TOI-836,Transit,2023,3.81673,1.704,0.15202096,4.53,0.01425297,871.0,27.5024,4552.0,0.678,0.665,1,Cluster 1,1.0855596209981397,1,False,Normal
TOI-1136 d,TOI-1136,Transit,2022,12.5199,4.627,0.412794,8.35,0.02627204,843.0,84.5362,5770.0,1.022,0.968,1,Cluster 1,1.060223770400707,1,False,Normal
TOI-1136 c,TOI-1136,Transit,2022,6.2574,2.879,0.25684762,6.32,0.01988494,1062.0,84.5362,5770.0,1.022,0.968,1,Cluster 1,1.101725100405043,1,False,Normal
TOI-1136 f,TOI-1136,Transit,2022,26.321,3.73591482,0.33329657,9.7,0.03051961,658.0,84.5362,5770.0,1.022,0.968,1,Cluster 1,1.1256920587815307,1,False,Normal
TOI-1136 e,TOI-1136,Transit,2022,18.801,2.639,0.23543622,6.07,0.01909836,737.0,84.5362,5770.0,1.022,0.968,1,Cluster 1,1.160983316737089,1,False,Normal
TOI-1173 b,TOI-1173,Transit,2024,7.06466,9.19,0.8198783,27.4,0.08621004,868.0,132.353,5350.0,0.911,0.934,0,Cluster 0,1.015752857695013,1,False,Normal
TOI-1416 b,TOI-1416,Transit,2023,1.0697568,1.62,0.14452697,3.48,0.0109493,1517.0,55.0135,4884.0,0.798,0.793,1,Cluster 1,1.0570892988483844,1,False,Normal
TOI-1420 b,TOI-1420,Transit,2023,6.9561063,11.89,1.06075658,25.1,0.07897343,957.0,201.918,5510.0,0.987,0.923,0,Cluster 0,1.0232526198823486,1,False,Normal
TOI-1468 c,TOI-1468,Transit,2022,15.532477,2.126,0.18966934,4.1,0.01290004,338.1,24.7399,3376.0,0.3527,0.3714,1,Cluster 1,1.0000232196037502,1,False,Normal
TOI-1468 b,TOI-1468,Transit,2022,1.8805201,1.401,0.12498906,3.04,0.00956491,683.5,24.7399,3376.0,0.3527,0.3714,1,Cluster 1,0.9972396659082499,1,False,Normal
HIP 9618 b,HIP 9618,Transit,2023,20.772858,3.82838127,0.34154589,8.3,0.02611472,640.88,67.5478,5649.0,0.942,0.9593,1,Cluster 1,1.2008395774914629,1,False,Normal
HIP 9618 c,HIP 9618,Transit,2023,52.56363,3.42855926,0.3058761,7.0,0.02202446,470.31,67.5478,5649.0,0.942,0.9593,1,Cluster 1,1.1488330867928105,1,False,Normal
TOI-1801 b,TOI-1801,Transit,2023,10.64387,2.079,0.186,5.738,0.01805377,493.7,30.6796,3863.0,0.556,0.547,1,Cluster 1,1.0119461729866284,1,False,Normal
TOI-1823 b,TOI-1823,Transit,2024,38.8,7.5406241,0.67273058,67.4,0.21206412,423.63,71.6456,4927.0,0.8414,0.8049,0,Cluster 0,1.0996696315155978,1,False,Normal
TOI-2031 A b,TOI-2031 A,Transit,2025,5.71548654,14.20177855,1.267,254.2627256,0.8,1358.0,276.105,6490.0,1.174,1.241,0,Cluster 0,1.1272476163676501,1,False,Normal
TOI-2114 b,TOI-2114,Transit,2026,6.209959,14.54925695,1.298,324.18497514,1.02,1472.0,317.845,6400.0,1.309,1.97,0,Cluster 0,1.0107343196070722,1,False,Normal
TOI-2134 b,TOI-2134,Transit,2023,9.229198,2.735,0.24400078,9.37,0.02948132,660.0,22.6202,4580.0,0.744,0.709,1,Cluster 1,1.047690339934897,1,False,Normal
TOI-2134 c,TOI-2134,Transit,2023,95.85284,7.35,0.65572421,58.3,0.18343231,302.0,22.6202,4580.0,0.744,0.709,0,Cluster 0,1.1748326379843772,1,False,Normal
TOI-2374 b,TOI-2374,Transit,2024,4.3136193,7.48759911,0.668,61.65871096,0.194,926.0,134.655,5002.0,0.802,0.711,1,Cluster 1,1.0714622820321036,1,False,Normal
TOI-2431 b,TOI-2431,Transit,2026,0.22419578,1.534,0.13685455,6.2,0.01950738,2063.0,36.0559,4109.0,0.661,0.651,1,Cluster 1,2.073150316793073,-1,True,Potential Outlier
TOI-3235 b,TOI-3235,Transit,2023,2.59261842,11.39953337,1.017,211.35589065,0.665,604.0,72.811,3388.8,0.3939,0.3697,0,Cluster 0,1.1096784093888552,1,False,Normal
TOI-3757 b,TOI-3757,Transit,2022,3.438753,12.0,1.07057014,85.3,0.26838381,759.0,181.139,3913.0,0.64,0.62,0,Cluster 0,0.9717858711520092,1,False,Normal
TOI-3884 b,TOI-3884,Transit,2022,4.5445828,6.43,0.57364716,32.59,0.10253961,441.0,43.1448,3180.0,0.298,0.302,1,Cluster 1,1.6749607924881258,-1,True,Potential Outlier
TOI-3984 A b,TOI-3984 A,Transit,2023,4.353326,7.9,0.71,44.0,0.14,563.0,108.883,3476.0,0.49,0.47,0,Cluster 0,1.167961985080875,1,False,Normal
TOI-4010 c,TOI-4010,Transit,2023,5.414654,5.93,0.52904008,20.31,0.06390241,907.0,177.504,4960.0,0.88,0.83,1,Cluster 1,1.0710539757990512,1,False,Normal
TOI-4010 d,TOI-4010,Transit,2023,14.70886,6.18,0.55134362,38.15,0.12003332,650.0,177.504,4960.0,0.88,0.83,1,Cluster 1,1.2466959831114914,1,False,Normal
TOI-4010 b,TOI-4010,Transit,2023,1.348335,3.02,0.26942682,11.0,0.03460987,1441.0,177.504,4960.0,0.88,0.83,1,Cluster 1,1.2145176584734305,1,False,Normal
LP 890-9 b,LP 890-9,Transit,2022,2.7299025,1.32,0.11776272,13.2,0.04153184,396.0,32.4298,2850.0,0.118,0.1556,1,Cluster 1,1.104381299343491,1,False,Normal
TOI-4336 A b,TOI-4336 A,Transit,2024,16.336351,2.137,0.1906507,3.33,0.01047735,309.4,22.5455,3307.0,0.306,0.326,1,Cluster 1,1.0223251331748249,1,False,Normal
TOI-4492 b,TOI-4492,Transit,2026,4.4331824,11.78063872,1.051,1881.54416944,5.92,1207.0,143.184,5711.0,1.067,1.222,0,Cluster 0,1.1721088695914106,1,False,Normal
HD 20329 b,HD 20329,Transit,2022,0.926118,1.72,0.15344839,7.42,0.02334593,2141.0,63.6796,5596.0,0.9,1.13,1,Cluster 1,1.0900970741073284,1,False,Normal
Kepler-167 e,Kepler-167,Transit,2016,1071.23205,10.16,0.90641605,321.00669107,1.01,134.4,341.908,4884.0,0.777,0.749,0,Cluster 0,1.1652927296600017,1,False,Normal
TOI-5205 b,TOI-5205,Transit,2023,1.630757,11.6,1.03,343.0,1.08,737.0,86.4493,3430.0,0.392,0.394,0,Cluster 0,1.1207450873266411,1,False,Normal
Kepler-167 c,Kepler-167,Transit,2014,7.406106,1.674,0.14934453,3.44,0.0108,771.0,341.908,4884.0,0.777,0.749,1,Cluster 1,0.9677013866850788,1,False,Normal
TOI-5293 A b,TOI-5293 A,Transit,2023,2.930289,11.9,1.06,170.4,0.54,675.0,162.229,3586.0,0.54,0.52,0,Cluster 0,0.9733234331189268,1,False,Normal
KOI-94 d,KOI-94,Transit,2013,22.342989,11.27,1.005,106.0,0.334,806.0,477.052,6182.0,1.277,1.52,0,Cluster 0,1.0292199240440412,1,False,Normal
LP 890-9 c,LP 890-9,Transit,2022,8.457463,1.367,0.12195578,25.3,0.0796027,272.0,32.4298,2850.0,0.118,0.1556,1,Cluster 1,1.0842010775201312,1,False,Normal
HD 3167 e,HD 3167,Radial Velocity,2022,91.9,3.97,0.354,14.9,0.04688064,389.0,47.2899,5338.0,0.864,0.871,1,Cluster 1,1.057246214054226,1,False,Normal
TOI-5806 b,TOI-5806,Transit,2026,3.1856381,15.13212395,1.35,721.47048389,2.27,1621.0,119.199,6730.0,1.333,1.387,0,Cluster 0,1.149182571596341,1,False,Normal
TOI-5916 b,TOI-5916,Transit,2026,2.36712341,11.8,1.05,219.0,0.688,716.0,199.724,3541.0,0.518,0.487,0,Cluster 0,0.9834853579873635,1,False,Normal
TOI-1136 b,TOI-1136,Transit,2022,4.1727,1.9,0.16950694,3.5,0.01101223,1216.0,84.5362,5770.0,1.022,0.968,1,Cluster 1,1.173172709310478,1,False,Normal
TOI-1136 g,TOI-1136,Transit,2022,39.545,2.53,0.22571187,5.6,0.01761957,574.0,84.5362,5770.0,1.022,0.968,1,Cluster 1,1.169993596502788,1,False,Normal
TOI-1338 c,TOI-1338 A,Radial Velocity,2023,215.79,10.3,0.92,75.4,0.23723493,354.89,399.017,5723.2,1.0936,1.313,0,Cluster 0,1.0239485534328137,1,False,Normal
WASP-84 c,WASP-84,Transit,2023,1.4468849,1.95,0.174,15.2,0.048,1329.0,100.588,5280.0,0.853,0.768,1,Cluster 1,1.1571851929337582,1,False,Normal
TOI-6109 c,TOI-6109,Transit,2025,8.538878,4.8326,0.43113644,20.8,0.0655,786.0,151.738,5660.0,1.03,1.021,1,Cluster 1,1.0645786438680633,1,False,Normal
TOI-6255 b,TOI-6255,Transit,2024,0.23818244,1.079,0.0962621,1.44,0.00453075,1256.46,20.3167,3421.0,0.353,0.37,1,Cluster 1,1.3236583045900732,1,False,Normal
WASP-193 b,WASP-193,Transit,2023,6.2463475,14.78464554,1.319,35.59678158,0.112,1250.0,362.087,6080.0,1.018,1.213,0,Cluster 0,1.09317816803885,1,False,Normal
LP 791-18 d,LP 791-18,Transit,2023,2.75485,1.032,0.09206903,0.91,0.00286318,395.5,26.4927,2960.0,0.139,0.182,1,Cluster 1,1.0369576361023172,1,False,Normal
TOI-6324 b,TOI-6324,Transit,2025,0.279221,1.059,0.09447781,1.17,0.00368123,1216.0,20.5488,3247.0,0.269,0.293,1,Cluster 1,1.4783807943430352,1,False,Normal
HD 207496 b,HD 207496,Transit,2023,6.441008,2.25,0.2007319,6.1,0.01919275,743.0,23.606,4819.0,0.8,0.769,1,Cluster 1,1.1057278607694747,1,False,Normal
TOI-4010 e,TOI-4010,Radial Velocity,2023,762.0,13.3,1.19,692.0,2.17727549,174.0,177.504,4960.0,0.88,0.83,0,Cluster 0,1.0007103053139044,1,False,Normal
GJ 367 c,GJ 367,Radial Velocity,2023,11.5301,1.86,0.166,4.13,0.01299443,,9.41263,3522.0,0.455,0.458,1,Cluster 1,0.993258276291954,1,False,Normal
GJ 367 d,GJ 367,Radial Velocity,2023,34.369,2.33,0.208,6.03,0.0189725,,9.41263,3522.0,0.455,0.458,1,Cluster 1,1.0313688513831412,1,False,Normal
TOI-6109 b,TOI-6109,Transit,2025,5.690476,4.8704,0.43450873,21.1,0.0664,700.0,151.738,5660.0,1.03,1.021,1,Cluster 1,1.1034180175870936,1,False,Normal
TOI-199 c,TOI-199,Transit Timing Variations,2023,273.69,11.4,1.01,88.99195396,0.28,255.43,102.27,5255.0,0.936,0.82,0,Cluster 0,1.364320589624296,1,False,Normal
AU Mic e,AU Mic,Radial Velocity,2025,33.11,4.87,0.434,21.1,0.06638802,,9.7221,3665.0,0.6,0.82,1,Cluster 1,1.1022460994453833,1,False,Normal
AU Mic d,AU Mic,Transit Timing Variations,2023,12.73596,1.02,0.0912,1.053,0.00331,,9.7221,3678.0,0.51,0.744,1,Cluster 1,1.0188482014172275,1,False,Normal
GJ 806 b,GJ 806,Transit,2023,0.9263237,1.331,0.11874407,1.9,0.00597807,940.0,12.0445,3600.0,0.413,0.4144,1,Cluster 1,1.0951711461187563,1,False,Normal
GJ 806 c,GJ 806,Radial Velocity,2023,6.64064,2.28,0.203,5.8,0.01824884,490.0,12.0445,3600.0,0.413,0.4144,1,Cluster 1,1.0223124533121286,1,False,Normal
HD 110067 b,HD 110067,Transit,2023,9.113678,2.2,0.19627119,5.69,0.01790274,800.0,32.1585,5266.0,0.798,0.788,1,Cluster 1,1.0950823701557673,1,False,Normal
HD 110067 c,HD 110067,Transit,2023,13.673694,2.388,0.21304346,6.3,0.01982202,699.0,32.1585,5266.0,0.798,0.788,1,Cluster 1,1.090103164184368,1,False,Normal
HD 110067 d,HD 110067,Transit,2023,20.519617,2.852,0.25443884,8.52,0.02680692,602.0,32.1585,5266.0,0.798,0.788,1,Cluster 1,1.1036541567910796,1,False,Normal
HD 110067 e,HD 110067,Transit,2023,30.793091,1.94,0.17307551,3.9,0.01227077,533.0,32.1585,5266.0,0.798,0.788,1,Cluster 1,1.1943002791479844,1,False,Normal
HD 110067 f,HD 110067,Transit,2023,41.05854,2.601,0.23204608,5.04,0.01585761,489.0,32.1585,5266.0,0.798,0.788,1,Cluster 1,1.1383705220652254,1,False,Normal
HD 110067 g,HD 110067,Transit,2023,54.76992,2.607,0.23258136,8.4,0.02642936,440.0,32.1585,5266.0,0.798,0.788,1,Cluster 1,1.1084361743047302,1,False,Normal
GJ 341 b,GJ 341,Transit,2025,7.57686,0.88,0.07850848,4.0,0.01258541,629.0,10.454,3770.0,0.48,0.5066,1,Cluster 1,1.0833237329117948,1,False,Normal
TOI-6894 b,TOI-6894,Transit,2025,3.37077196,9.5836785,0.855,53.39517238,0.168,417.9,73.8131,3007.0,0.207,0.2276,0,Cluster 0,1.3556483885184745,1,False,Normal
IRAS 04125+2902 b,IRAS 04125+2902,Transit,2024,8.834978,10.73820351,0.958,80.8,0.254,854.0,159.244,4080.0,0.7,1.45,0,Cluster 0,0.9992397200729307,1,False,Normal
Kepler-51 e,Kepler-51,Transit Timing Variations,2024,264.284,2.18,0.195,5.4,0.0169903,,783.831,5674.0,0.96,0.87,1,Cluster 1,1.228536498284963,1,False,Normal
TOI-7169 b,TOI-7169,Transit,2026,3.4373125,16.53324653,1.475,130.30964687,0.41,1631.0,467.151,5714.0,0.885,1.5,0,Cluster 0,1.1910640879295316,1,False,Normal
Gl 725 A b,Gl 725 A,Radial Velocity,2025,11.2201,1.48,0.132,2.78,0.00874686,376.1,3.5214,3433.0,0.33,0.351,1,Cluster 1,0.982164817729253,1,False,Normal
TOI-7189 b,TOI-7189,Transit,2026,2.89055,10.9,0.98,159.04,0.5,738.0,192.09,3775.0,0.612,0.591,0,Cluster 0,0.9542251838162101,1,False,Normal
TOI-7265 B b,TOI-7265 B,Transit,2026,4.17232,10.7,0.95,224.95,0.71,571.0,143.97,3503.0,0.521,0.497,0,Cluster 0,1.0113193919029149,1,False,Normal
BD+05 4868 A b,BD+05 4868 A,Transit,2025,1.271869,,,6.2,0.01950738,1820.0,43.5687,4596.0,0.7,0.69,1,Cluster 1,1.6487634943701148,-1,True,Potential Outlier
TOI-771 c,TOI-771,Radial Velocity,2025,7.61,1.5,0.134,2.87,0.00903003,365.0,25.2788,3370.0,0.22,0.232,1,Cluster 1,0.9630516252394988,1,False,Normal
TOI-7393 b,TOI-7393,Transit,2026,3.33708,11.3,1.01,194.78,0.61,747.0,189.038,3927.0,0.6,0.582,0,Cluster 0,0.9522980652083716,1,False,Normal
TOI-2076 e,TOI-2076,Transit,2025,3.0223753,1.301,0.11606765,4.7,0.01478785,1110.0,41.9091,5187.0,0.849,0.758,1,Cluster 1,1.3180704915053263,1,False,Normal
L 98-59 f,L 98-59,Radial Velocity,2025,23.064,1.48,0.132,2.8,0.00880979,285.0,10.6194,3415.0,0.2923,0.3155,1,Cluster 1,0.9819114922820946,1,False,Normal
HIP 41378 g,HIP 41378,Radial Velocity,2025,63.19,2.5,0.223,6.81,0.02142666,605.0,106.289,6290.0,1.22,1.3,1,Cluster 1,1.0440407420846618,1,False,Normal
55 Cnc B b,55 Cnc B,Radial Velocity,2025,6.7994,1.69,0.151,3.5,0.01101223,395.41,12.4773,3286.0,0.26,0.274,1,Cluster 1,0.9896675140305602,1,False,Normal
55 Cnc B c,55 Cnc B,Radial Velocity,2025,33.747,2.16,0.193,5.3,0.01667566,230.04,12.4773,3286.0,0.26,0.274,1,Cluster 1,1.0714618564928347,1,False,Normal
GJ 3090 c,GJ 3090,Radial Velocity,2026,15.9407,3.14,0.28,10.0,0.03146352,407.2,22.4751,3707.0,0.519,0.516,1,Cluster 1,1.0367393417866033,1,False,Normal
TOI-4336 A c,TOI-4336 A,Transit,2026,7.587266,1.251,0.11160694,1.55,0.00487685,399.5,22.5455,3307.0,0.306,0.326,1,Cluster 1,1.0180020494565092,1,False,Normal
TOI-260 b,TOI-260,Transit,2024,13.475853,1.71,0.15255624,4.23,0.01330907,493.0,20.1852,4026.0,0.616,0.607,1,Cluster 1,1.068979919373442,1,False,Normal
MOA-2020-BLG-108L b,MOA-2020-BLG-108L,Microlensing,2026,,12.4,1.11,3391.22910269,10.67,,5130.0,,0.58,,0,Cluster 0,1.1116756589763255,1,False,Normal
HD 202206 b,HD 202206,Radial Velocity,2026,256.26,12.1,1.08,6849.20217085,21.55,314.96,45.9665,5764.23,1.06,1.04,0,Cluster 0,1.013478151377185,1,False,Normal
HIP 81991 b,HIP 81991,Radial Velocity,2026,5860.0,12.5,1.12,3019.3698665,9.5,163.28,43.9016,5100.0,1.09,2.82111,0,Cluster 0,1.1686305779540855,1,False,Normal
Gl 725 B c,Gl 725 B,Radial Velocity,2026,37.9,1.66,0.148,3.4,0.0106976,215.0,6.842357,3379.0,0.25,0.28,1,Cluster 1,1.0803602829027166,1,False,Normal
Kepler-12 b,Kepler-12,Transit,2011,4.4379629,19.660586,1.754,137.30256,0.432,1480.0,881.386,5947.0,1.166,1.483,0,Cluster 0,1.4177748788989706,1,False,Normal
KOI-94 b,KOI-94,Transit,2013,3.743208,1.71,0.153,10.5,0.033,1486.0,477.052,6182.0,1.277,1.52,1,Cluster 1,1.1076146864868566,1,False,Normal
Kepler-167 d,Kepler-167,Transit,2016,21.80379,1.238,0.11044715,2.06,0.00649,538.0,341.908,4884.0,0.777,0.749,1,Cluster 1,1.1127380573528631,1,False,Normal
Kepler-51 d,Kepler-51,Transit,2014,130.194,9.7,0.865,7.6,0.024,381.0,783.831,6018.0,1.04,0.94,0,Cluster 0,1.001521726445294,1,False,Normal
Kepler-51 c,Kepler-51,Transit,2012,85.312,9.0,0.803,4.0,0.013,439.0,783.831,6018.0,1.04,0.94,0,Cluster 0,0.9961685868183263,1,False,Normal
Kepler-51 b,Kepler-51,Transit,2012,45.154,7.1,0.633,2.1,0.007,543.0,783.831,6018.0,1.04,0.94,0,Cluster 0,1.058470347134371,1,False,Normal
Kepler-167 b,Kepler-167,Transit,2014,4.3931539,1.718,0.15326996,3.6,0.0113,918.0,341.908,4884.0,0.777,0.749,1,Cluster 1,1.00216365197381,1,False,Normal
KOI-94 c,KOI-94,Transit,2013,10.423648,4.32,0.385,15.6,0.049,1012.0,477.052,6182.0,1.277,1.52,1,Cluster 1,1.2152966300826245,1,False,Normal
KOI-94 e,KOI-94,Transit,2013,54.32031,6.56,0.585,35.0,0.11,584.0,477.052,6182.0,1.277,1.52,1,Cluster 1,1.2147471909307566,1,False,Normal
PH2 b,PH2,Transit,2013,282.52542,9.33708092,0.833,87.08498352,0.274,295.1,343.863,5734.0,0.966,0.949,0,Cluster 0,1.0144796937987788,1,False,Normal
K2-33 b,K2-33,Transit,2016,5.424865,5.04,0.44963868,1175.971,3.7,850.0,139.268,3540.0,0.56,1.05,6,Cluster 6,2.426374328277457,-1,True,Potential Outlier
HAT-P-11 b,HAT-P-11,Transit,2010,4.888,4.36,0.38897315,25.0,0.0787,838.0,37.7647,4653.0,0.811,0.683,1,Cluster 1,1.1872351157007288,1,False,Normal
HD 180902 b,HD 180902,Radial Velocity,2009,510.9,13.5,1.2,535.54355,1.685,412.37,104.577,4961.0,1.41,4.16,3,Cluster 3,0.9992480665333041,1,False,Normal
TOI-5624 e,TOI-5624,Transit,2026,21.489936,3.247,0.28967844,8.9,0.02800253,613.8,101.913,5327.0,0.858,0.82,1,Cluster 1,1.1077029913267649,1,False,Normal
KOINTREAU-1 b,XEST 17-036,Imaging,2026,,12.4,1.11,3368.9811142,10.6,,158.618,3551.0,0.26,,0,Cluster 0,1.5760374549495522,-1,True,Potential Outlier
K2-414 c,K2-414,Transit,2022,6.669,1.9287,0.17206739,4.38,0.0138,762.62,260.036,4343.0,0.814,0.732,1,Cluster 1,1.2851493159539376,1,False,Normal
Kepler-1154 c,Kepler-1154,Transit,2016,8.45808312,2.36,0.2105451,6.17,0.0194,1117.0,1460.1,6327.0,1.26,1.43,1,Cluster 1,1.0095676168245729,1,False,Normal
Kepler-863 b,Kepler-863,Transit,2016,15.59461874,2.9,0.25872067,8.75,0.0275,718.0,1499.66,5678.0,0.96,0.95,1,Cluster 1,1.002154457586211,1,False,Normal
Kepler-278 c,Kepler-278,Transit,2014,51.111,3.268,0.29155193,34.9,0.10980768,492.0,443.03,4965.0,1.227,2.861,1,Cluster 1,2.653971399493121,-1,True,Potential Outlier
GJ 180 d,GJ 180,Radial Velocity,2020,106.3,2.66,0.237,7.56,0.0237863,187.94,11.9407,3371.0,0.43,0.413049,1,Cluster 1,1.1526914737738427,1,False,Normal
K2-86 b,K2-86,Transit,2016,8.77683,1.96,0.17485949,4.5,0.0142,830.49,258.699,5482.0,0.79,0.76,1,Cluster 1,1.112302486644095,1,False,Normal
HD 196050 b,HD 196050,Radial Velocity,2002,1392.0,12.9,1.15,1493.7935129,4.7,207.52,50.6742,5879.0,1.27,1.42,0,Cluster 0,1.0392255973632172,1,False,Normal
Kepler-564 b,Kepler-564,Transit,2016,3.750832285,4.63,0.41306093,19.4,0.0609,1129.0,863.037,5626.0,0.95,0.92,1,Cluster 1,1.0852919357727622,1,False,Normal
Kepler-878 b,Kepler-878,Transit,2016,25.9422033,1.93,0.17218307,4.38,0.0138,501.0,791.625,5044.0,0.81,0.77,1,Cluster 1,1.0093547094199011,1,False,Normal
HD 120084 b,HD 120084,Radial Velocity,2013,2142.0,12.7,1.13,2034.1018048,6.4,369.24,103.044,4879.0,2.16,10.37,3,Cluster 3,1.6196416674546683,-1,True,Potential Outlier
TOI-1694 c,TOI-1694,Radial Velocity,2023,386.25,13.8,1.23,316.55709337,0.996,222.0,124.68,5005.0,0.828,0.812,0,Cluster 0,1.0188154976194133,1,False,Normal
K2-87 b,K2-87,Transit,2016,9.726618,7.6,0.67802659,44.9,0.141,979.0,491.242,5747.0,1.164,1.401,0,Cluster 0,1.0600786389367245,1,False,Normal
Kepler-983 b,Kepler-983,Transit,2016,60.0855082,2.36,0.2105451,6.17,0.0194,485.0,714.437,6052.0,1.13,1.08,1,Cluster 1,1.0480637512038036,1,False,Normal
Kepler-1948 b,Kepler-1948,Transit,2021,15.57129955,1.03283226,0.09214328,1.09,0.00343,399.0,193.903,3872.0,0.585,0.557,1,Cluster 1,1.0885396824644997,1,False,Normal
Kepler-444 c,Kepler-444,Transit,2015,4.5458841,0.497,0.044,0.0793,0.00025,868.0,36.4396,5046.0,0.758,0.752,1,Cluster 1,1.2574988141274455,1,False,Normal
Kepler-1173 b,Kepler-1173,Transit,2016,0.7698536,0.89,0.07940048,0.64,0.00201,1650.0,377.06,5252.0,0.86,0.82,1,Cluster 1,1.002626698450419,1,False,Normal
HD 219077 b,HD 219077,Radial Velocity,2012,5478.68861,12.5,1.11,3057.50927534,9.62,146.68,29.1864,5362.0,0.92,1.91,0,Cluster 0,1.0116180605479612,1,False,Normal
Kepler-458 c,KIC 9663113,Transit,2016,20.74028413,4.2,0.3746989,16.4,0.0516,798.0,1594.74,6117.21,1.15,2.21562,1,Cluster 1,1.2966050703839507,1,False,Normal
Kepler-1608 b,Kepler-1608,Transit,2016,16.4735686,1.73,0.15434026,3.64,0.0115,612.0,832.0,4992.0,0.75,0.72,1,Cluster 1,0.9974464641726868,1,False,Normal
TOI-2093 b,TOI-2093,Radial Velocity,2025,12.836,3.25,0.29,10.6,0.03335133,535.0,82.7982,4426.0,0.745,0.729,1,Cluster 1,1.1682106001698411,1,False,Normal
EPIC 212499991 b,EPIC 212499991,Transit,2019,34.885,1.6,0.14274244,3.19,0.01,,283.29,4982.79,0.912,0.757541,1,Cluster 1,1.2326877741089326,1,False,Normal
Kepler-759 b,Kepler-759,Transit,2016,41.805985,2.27,0.20251584,5.77,0.0182,533.0,1073.48,5860.0,1.04,1.04,1,Cluster 1,0.9838124738676799,1,False,Normal
Kepler-563 b,Kepler-563,Transit,2016,22.18432708,3.09,0.27567134,9.75,0.0307,546.0,565.207,5066.0,0.8,0.77,1,Cluster 1,1.0108561923047177,1,False,Normal
Kepler-296 f,Kepler-296,Transit,2014,63.33627,1.8,0.16058524,3.89,0.0123,274.0,167.0,3740.0,0.498,0.48,1,Cluster 1,1.0087334180985055,1,False,Normal
Kepler-534 b,Kepler-534,Transit,2016,15.95994513,2.24,0.19983941,5.65,0.0178,721.0,570.659,5884.0,1.05,0.98,1,Cluster 1,0.9722787821133526,1,False,Normal
TOI-512 b,TOI-512,Transit,2025,7.18886,1.54,0.13738983,3.57,0.01123248,1009.0,67.3975,5277.0,0.74,0.89,1,Cluster 1,1.3659869689827495,1,False,Normal
HD 75784 b,HD 75784,Radial Velocity,2014,341.2,13.8,1.23,317.83,1.0,425.98,85.4321,4867.0,1.26,3.4,3,Cluster 3,1.1244828627931784,1,False,Normal
Kepler-172 c,Kepler-172,Transit,2014,6.388996,2.86,0.255,8.55,0.0269,970.0,828.592,5526.0,1.081,1.085,1,Cluster 1,1.2080966114924185,1,False,Normal
Kepler-1340 b,Kepler-1340,Transit,2016,0.665026916,1.55,0.13828174,3.02,0.00951,2174.0,981.779,6331.0,1.27,1.42,1,Cluster 1,1.2452348011076304,1,False,Normal
Kepler-1115 b,Kepler-1115,Transit,2016,23.5540725,1.7,0.15166384,3.53,0.0111,1381.0,983.245,8480.0,1.6,1.73,1,Cluster 1,2.007719665552335,-1,True,Potential Outlier
KIC 5437945 b,KIC 5437945,Transit,2015,440.7813,6.4,0.57096976,33.6,0.106,308.0,1274.01,6340.0,1.07,1.24,0,Cluster 0,1.1645979488415183,1,False,Normal
Kepler-1859 c,Kepler-1859,Transit,2023,3.59645081,1.66,0.14809554,3.39,0.0107,1327.0,1331.25,5887.0,1.09,1.235,1,Cluster 1,1.0050701442733438,1,False,Normal
Kepler-1201 b,Kepler-1201,Transit,2016,15.18725932,2.29,0.20430012,5.86,0.0184,789.0,944.241,6177.0,1.15,1.24,1,Cluster 1,0.9558806769062725,1,False,Normal
Kepler-232 c,Kepler-232,Transit,2014,11.379349,3.83,0.342,14.0,0.0442,806.0,1349.13,5847.0,0.97,0.968,1,Cluster 1,1.115993309435999,1,False,Normal
tau Cet g,tau Cet,Radial Velocity,2017,20.0,1.18,0.105,1.75,0.00550609,639.65,3.60304,5310.0,0.783,0.83,1,Cluster 1,1.1383418218903147,1,False,Normal
Kepler-151 b,Kepler-151,Transit,2014,15.228958,3.06,0.273,9.59,0.0302,639.0,649.919,5460.0,0.87,0.83,1,Cluster 1,1.0724460966622913,1,False,Normal
TOI-201 b,TOI-201,Transit,2021,52.9786,11.4,1.01704163,164.0,0.51600171,759.0,113.825,6423.0,1.32,1.31,0,Cluster 0,1.0564348694065484,1,False,Normal
Kepler-207 d,Kepler-207,Transit,2014,5.868075,3.31,0.295,11.0,0.0345,1254.0,875.519,5920.0,1.313,1.588,1,Cluster 1,1.1215011126025451,1,False,Normal
GJ 887 e,GJ 887,Radial Velocity,2026,4.4249,1.12,0.0999,1.46,0.00459367,544.0,3.28679,3688.0,0.495,0.468,1,Cluster 1,0.9989378950841866,1,False,Normal
WASP-108 b,WASP-108,Transit,2020,2.67555212374,15.13212395,1.35,283.50293904,0.892,1589.0,258.777,6783.0,1.167,1.34415,0,Cluster 0,1.120064104118862,1,False,Normal
Kepler-1521 b,Kepler-1521,Transit,2016,47.14840805,2.5,0.22303506,6.8,0.0214,391.0,206.983,5042.0,0.81,0.76,1,Cluster 1,0.9782872787750578,1,False,Normal
